date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2023-05-21,6020,BT01006,7.0,9.0,16.3619,17.4286,33.7048,65.5714,82.8571,65.5372,62.7588,81.3846,final
2023-06-01,6020,BT01006,7.0,18.1429,30.4333,31.0,53.9714,80.4286,110.3286,65.3138,64.0911,75.1514,final
2023-06-11,6020,BT01006,7.0,30.0,42.5381,57.1429,89.3333,99.2857,148.8762,73.6252,67.5935,68.7867,final
2023-06-21,6020,BT01006,7.0,32.5714,42.8333,80.7143,115.8048,127.5714,184.2429,78.5465,72.1072,70.8244,final
2023-07-01,6020,BT01006,7.0,21.2857,36.6143,83.8571,121.9857,141.8571,209.5571,63.1651,71.1116,69.1652,final
2023-07-11,6020,BT01006,7.0,33.5714,32.3286,87.4286,111.7762,167.1429,229.0333,103.3295,80.0063,74.108,final
2023-07-21,6020,BT01006,7.0,34.1429,43.119,89.0,112.0619,187.1429,261.5714,81.3459,81.1064,72.5934,final
2023-08-01,6020,BT01006,7.0,32.8571,46.7143,100.5714,122.1619,215.4286,298.119,73.2044,83.6636,73.1628,final
2023-08-11,6020,BT01006,7.0,64.5714,61.0048,131.5714,150.8381,276.1429,351.9476,105.4037,88.0211,79.0564,final
2023-08-21,6020,BT01006,7.0,93.0,51.2333,190.4286,158.9524,360.1429,386.819,174.2739,118.6302,93.2775,final
2023-09-01,6020,BT01006,7.0,11.4286,24.2524,169.0,136.4905,353.4286,380.6381,56.1615,122.1922,93.0346,final
2023-09-11,6020,BT01006,7.0,7.8571,16.8857,112.2857,92.3714,331.2857,354.9857,58.7467,119.453,93.5066,final
2023-09-21,6020,BT01006,7.0,10.5714,16.1619,29.8571,57.3,309.2857,328.3143,73.5824,59.2231,94.3755,final
2023-10-01,6020,BT01006,7.0,14.0,17.5571,32.4286,50.6048,302.0,309.2571,84.2305,70.0086,97.7269,final
2023-10-11,6020,BT01006,7.0,10.5714,12.7476,35.1429,46.4667,279.0,289.6762,87.7381,79.946,96.4374,final
2023-10-21,6020,BT01006,7.0,26.4286,12.3429,51.0,42.6476,271.2857,258.9,181.2191,115.8647,104.6061,final
2023-11-01,6020,BT01006,7.0,1.1429,1.7,38.1429,26.7905,239.5714,213.8857,91.6844,130.8568,111.4727,final
2023-11-11,6020,BT01006,7.0,1.0,1.0857,28.5714,15.1286,176.0,153.9667,98.5915,153.4963,113.4377,final
2023-11-21,6020,BT01006,7.0,1.0,0.781,3.1429,3.5667,84.0,103.5143,103.7891,96.8761,82.809,final
2023-12-01,6020,BT01006,7.0,1.8571,1.3905,3.8571,3.2571,74.4286,80.6524,107.3025,104.5259,93.1344,final
2023-12-11,6020,BT01006,7.0,1.5714,1.5048,4.4286,3.6762,68.1429,65.2714,101.0249,105.5014,103.8148,final
2023-12-21,6020,BT01006,7.0,1.7143,1.5333,5.1429,4.4286,59.2857,50.6429,102.7697,104.9505,114.2521,final
2024-01-01,6020,BT01006,7.0,1.0,1.619,4.2857,4.6571,46.2857,34.7048,90.6475,97.4659,125.9054,final
2024-01-11,6020,BT01006,7.0,1.0,1.6048,3.7143,4.7571,36.7143,23.5619,90.8435,92.9332,139.1884,final
2024-01-21,6020,BT01006,7.0,1.0,1.9333,3.0,5.1571,11.2857,13.1524,86.5385,85.7681,91.9375,final
2024-02-01,6020,BT01006,7.0,0.8571,1.7476,2.8571,5.2857,11.0,13.2,86.8031,84.1121,90.5172,final
2024-02-11,6020,BT01006,7.0,0.8571,2.181,2.7143,5.8619,10.8571,14.2952,81.565,80.1561,85.8487,final
2024-02-21,6020,BT01006,7.0,1.2857,1.6429,3.0,5.5714,11.1429,15.1571,94.6237,83.4862,84.0432,final
2024-03-01,6020,BT01006,7.0,2.0,2.9619,4.1429,6.7857,11.2857,16.7286,87.9187,84.2553,79.6366,final
2024-03-11,6020,BT01006,7.0,5.5714,3.9905,8.8571,8.5952,15.2857,19.2143,117.5847,101.4085,86.5526,final
2024-03-21,6020,BT01006,7.0,3.8571,7.4667,11.4286,14.419,17.4286,25.1476,71.0466,87.7535,78.0382,final
2024-04-01,6020,BT01006,7.0,8.0,11.3,17.4286,22.7571,24.4286,34.8286,79.7546,83.7331,76.8005,final
2024-04-11,6020,BT01006,7.0,15.2857,12.8524,27.1429,31.619,38.7143,46.0762,113.6303,89.2449,86.8716,final
2024-04-21,6020,BT01006,7.0,6.8571,10.581,30.1429,34.7333,44.5714,54.7238,76.1002,89.7381,84.3143,final
2024-05-01,6020,BT01006,7.0,6.1429,10.1667,28.2857,33.6,49.8571,63.1429,73.4694,87.8113,81.8359,final
2024-05-11,6020,BT01006,7.0,5.1429,7.1762,18.1429,27.9238,54.1429,68.1381,83.3007,74.2089,82.0891,final
2024-05-21,6020,BT01006,7.0,23.1429,16.3619,34.4286,33.7048,76.0,82.8571,131.7432,101.6561,92.6154,final
2024-06-01,6020,BT01006,7.0,31.5714,30.4333,59.8571,53.9714,105.5714,110.3286,103.2119,109.2005,96.0465,final
2024-06-11,6020,BT01006,7.0,93.7143,42.5381,148.4286,89.3333,193.7143,148.8762,207.653,159.4919,128.222,final
2024-06-21,6020,BT01006,7.0,47.2857,42.8333,172.5714,115.8048,237.1429,184.2429,109.3081,145.1228,127.2339,final
2024-07-01,6020,BT01006,7.0,25.4286,36.6143,166.4286,121.9857,254.5714,209.5571,73.1205,133.6725,120.5023,final
2024-07-11,6020,BT01006,7.0,22.7143,32.3286,95.4286,111.7762,262.0,229.0333,74.2442,86.5757,113.7917,final
2024-07-21,6020,BT01006,7.0,24.2857,43.119,72.4286,112.0619,279.4286,261.5714,60.861,67.5301,106.5755,final
2024-08-01,6020,BT01006,7.0,53.4286,46.7143,100.4286,122.1619,326.7143,298.119,112.9834,83.5555,109.2806,final
2024-08-11,6020,BT01006,7.0,27.8571,61.0048,105.5714,150.8381,349.4286,351.9476,49.78,71.8558,99.304,final
2024-08-21,6020,BT01006,7.0,41.5714,51.2333,122.8571,158.9524,367.8571,386.819,82.8182,78.6359,95.2215,final
2024-09-01,6020,BT01006,7.0,18.1429,24.2524,87.5714,136.4905,354.4286,380.6381,79.1144,66.606,93.2906,final
2024-09-11,6020,BT01006,7.0,21.2857,16.8857,81.0,92.3714,282.0,354.9857,120.1044,88.892,80.0031,final
2024-09-21,6020,BT01006,7.0,38.1429,16.1619,77.5714,57.3,272.8571,328.3143,203.8704,130.121,83.6078,final
2024-10-01,6020,BT01006,7.0,16.5714,17.5571,76.0,50.6048,264.0,309.2571,95.6301,141.903,85.8242,final
2024-10-11,6020,BT01006,7.0,8.1429,12.7476,62.8571,46.4667,249.4286,289.6762,74.0542,129.0268,86.5696,final
2024-10-21,6020,BT01006,7.0,9.7143,12.3429,34.4286,42.6476,234.8571,258.9,84.8435,84.3886,91.0588,final
2024-11-01,6020,BT01006,7.0,1.8571,1.7,19.7143,26.7905,183.2857,213.8857,102.3454,80.7662,86.3323,final
2024-11-11,6020,BT01006,7.0,1.0,1.0857,12.5714,15.1286,156.4286,153.9667,98.5915,89.8238,101.5015,final
2024-11-21,6020,BT01006,7.0,1.0,0.781,3.8571,3.5667,115.8571,103.5143,103.7891,102.1411,110.8734,final
2024-12-01,6020,BT01006,7.0,1.1429,1.3905,3.1429,3.2571,98.8571,80.6524,96.1252,99.1379,120.0819,final
2024-12-11,6020,BT01006,7.0,1.1429,1.5048,3.2857,3.6762,78.7143,65.2714,94.4363,97.1448,117.8592,final
2024-12-21,6020,BT01006,7.0,1.1429,1.5333,3.4286,4.4286,41.7143,50.6429,94.0233,93.0693,85.2768,final
2025-01-01,6020,BT01006,7.0,1.0,1.619,3.2857,4.6571,26.1429,34.7048,90.6475,90.6433,80.8479,final
2025-01-11,6020,BT01006,7.0,1.0,1.6048,3.1429,4.7571,19.0,23.5619,90.8435,89.061,86.4075,final
2025-01-21,6020,BT01006,7.0,1.0,1.9333,3.0,5.1571,10.2857,13.1524,86.5385,85.7681,87.6183,final
2025-02-01,6020,BT01006,7.0,1.0,1.7476,3.0,5.2857,9.4286,13.2,88.9203,85.0467,83.7438,final
2025-02-11,6020,BT01006,7.0,1.0,2.181,3.0,5.8619,9.4286,14.2952,83.5544,81.9574,79.9686,final
2025-02-21,6020,BT01006,7.0,1.4286,1.6429,3.4286,5.5714,9.8571,15.1571,96.7742,86.2385,78.9324,final
2025-03-01,6020,BT01006,7.0,2.1429,2.9619,4.5714,6.7857,10.8571,16.7286,89.7129,86.8085,78.0331,final
2025-03-11,6020,BT01006,7.0,3.0,3.9905,6.5714,8.5952,12.7143,19.2143,88.9831,89.1165,77.7506,final
2025-03-21,6020,BT01006,7.0,3.0,7.4667,8.1429,14.419,14.5714,25.1476,64.1711,74.298,69.9092,final
2025-04-01,6020,BT01006,7.0,13.5714,11.3,19.5714,22.7571,27.1429,34.8286,113.9351,90.2747,82.8553,final
2025-04-11,6020,BT01006,7.0,16.1429,12.8524,32.7143,31.619,42.2857,46.0762,118.4316,102.6316,93.2405,final
2025-04-21,6020,BT01006,7.0,13.8571,10.581,43.5714,34.7333,55.1429,54.7238,121.0269,119.7573,100.6474,final
2025-05-01,6020,BT01006,7.0,5.7143,10.1667,35.7143,33.6,59.8571,63.1429,70.6436,104.8493,95.5078,final
2025-05-11,6020,BT01006,7.0,6.5714,7.1762,26.1429,27.9238,65.4286,68.1381,95.0332,95.3039,96.5324,final
2025-05-21,6020,BT01006,7.0,25.8571,16.3619,38.1429,33.7048,89.8571,82.8571,144.4494,110.1547,107.5385,final
2025-06-01,6020,BT01006,7.0,22.2857,30.4333,54.7143,53.9714,110.0,110.3286,77.0058,101.1612,99.7269,prelim
2021-01-01,6019,BT01005,1.0,1.0,1.7667,5.0,5.9667,27.0,33.2333,88.67,93.9457,85.5821,final
2021-01-11,6019,BT01005,1.0,1.0,1.7,4.0,5.7,23.0,23.9667,89.5522,89.172,97.1541,final
2021-01-21,6019,BT01005,1.0,1.0,2.0,3.0,5.4667,13.0,15.4667,85.7143,84.0517,90.3141,final
2021-02-01,6019,BT01005,1.0,1.0,1.5333,3.0,5.2333,13.0,15.4333,91.8367,85.3392,90.4325,final
2021-02-11,6019,BT01005,1.0,1.0,1.9,3.0,5.4333,13.0,16.1,86.9565,84.2333,88.1226,final
2021-02-21,6019,BT01005,1.0,1.0,1.4333,3.0,4.8667,12.0,16.4333,93.2642,87.4439,83.2282,final
2021-03-01,6019,BT01005,1.0,4.0,3.6,6.0,6.9333,14.0,18.1333,104.6512,94.4882,85.3081,final
2021-03-11,6019,BT01005,1.0,4.0,4.9333,9.0,9.9667,16.0,21.1,90.604,95.1586,83.6013,final
2021-03-21,6019,BT01005,1.0,4.0,8.3333,12.0,16.8667,18.0,27.2,67.5,81.8859,75.2688,final
2021-04-01,6019,BT01005,1.0,7.0,10.7,15.0,23.9667,24.0,36.1333,76.4331,73.6016,73.6994,final
2021-04-11,6019,BT01005,1.0,10.0,11.9,21.0,30.9333,33.0,46.3333,88.7574,75.7329,76.3314,final
2021-04-21,6019,BT01005,1.0,14.0,12.8,31.0,35.4,46.0,57.1333,106.7416,90.3084,83.4161,final
2021-05-01,6019,BT01005,1.0,35.0,25.3333,59.0,50.0333,80.0,80.9333,131.8681,114.9361,98.9736,final
2021-05-11,6019,BT01005,1.0,24.0,22.3,73.0,60.4333,103.0,101.3333,106.2271,117.8419,101.497,final
2021-05-21,6019,BT01005,1.0,22.0,30.9333,81.0,78.5667,124.0,130.8333,75.1391,102.7475,95.1479,final
2021-06-01,6019,BT01005,1.0,41.0,34.8,87.0,88.0333,161.0,162.0333,115.5779,98.9459,99.3993,final
2021-06-11,6019,BT01005,1.0,52.0,45.3667,115.0,111.1,209.0,202.4667,113.1701,103.2205,103.075,final
2021-06-21,6019,BT01005,1.0,47.0,48.7667,140.0,128.9333,252.0,242.9,96.7142,107.9655,103.5983,final
2021-07-01,6019,BT01005,1.0,37.0,54.9667,136.0,149.1,282.0,287.1667,70.0389,91.7662,98.2614,final
2021-07-11,6019,BT01005,1.0,73.0,52.7333,157.0,156.4667,345.0,328.0,135.1039,100.3204,105.0296,final
2021-07-21,6019,BT01005,1.0,100.0,63.8667,210.0,171.5667,431.0,379.0667,152.4685,121.1676,113.3482,final
2021-08-01,6019,BT01005,1.0,36.0,54.8,209.0,171.4,432.0,408.5333,68.5619,120.7277,105.6069,final
2021-08-11,6019,BT01005,1.0,39.0,66.4333,175.0,185.1,447.0,452.6667,61.5959,94.8232,98.7752,final
2021-08-21,6019,BT01005,1.0,63.0,53.6667,138.0,174.9,488.0,475.4,115.9091,80.0433,102.5958,final
2021-09-01,6019,BT01005,1.0,34.0,22.1,136.0,142.2,481.0,462.7,143.9114,95.9264,103.8714,final
2021-09-11,6019,BT01005,1.0,12.0,12.3667,109.0,88.1333,441.0,429.7,97.8887,121.2636,102.5699,final
2021-09-21,6019,BT01005,1.0,9.0,12.0,55.0,46.4667,403.0,392.9333,82.3529,115.1122,102.4983,final
2021-10-01,6019,BT01005,1.0,11.0,14.3,32.0,38.6667,377.0,352.2667,82.9016,86.3014,106.8274,final
2021-10-11,6019,BT01005,1.0,15.0,10.9667,35.0,37.2667,319.0,310.5,125.261,95.2045,102.6521,final
2021-10-21,6019,BT01005,1.0,24.0,10.5,50.0,35.7667,243.0,257.1333,187.0968,131.0998,94.7093,final
2021-11-01,6019,BT01005,1.0,1.0,1.5667,40.0,23.0333,208.0,203.9,91.3706,151.3623,101.9168,final
2021-11-11,6019,BT01005,1.0,1.0,1.2333,26.0,13.3,170.0,138.7,96.2567,154.5064,121.0491,final
2021-11-21,6019,BT01005,1.0,1.0,1.1,3.0,3.9,108.0,86.1333,98.3607,93.5252,122.7462,final
2021-12-01,6019,BT01005,1.0,3.0,1.9,5.0,4.2333,77.0,65.9333,115.942,105.3864,114.5742,final
2021-12-11,6019,BT01005,1.0,3.0,1.9667,7.0,4.9667,68.0,55.5333,114.8325,113.5857,119.0234,final
2021-12-21,6019,BT01005,1.0,10.0,2.2333,16.0,6.1,69.0,45.7667,207.3733,161.4907,141.6617,final
2022-01-01,6019,BT01005,1.0,3.0,1.7667,16.0,5.9667,61.0,33.2333,118.2266,162.8392,164.2251,final
2022-01-11,6019,BT01005,1.0,3.0,1.7,16.0,5.7,49.0,23.9667,119.403,165.6051,173.6997,final
2022-01-21,6019,BT01005,1.0,2.0,2.0,8.0,5.4667,27.0,15.4667,100.0,116.3793,145.288,final
2022-02-01,6019,BT01005,1.0,5.0,1.5333,10.0,5.2333,31.0,15.4333,153.0612,131.291,161.2058,final
2022-02-11,6019,BT01005,1.0,1.0,1.9,8.0,5.4333,31.0,16.1,86.9565,116.6307,157.0881,final
2022-02-21,6019,BT01005,1.0,1.0,1.4333,7.0,4.8667,31.0,16.4333,93.2642,114.3498,155.1072,final
2022-03-01,6019,BT01005,1.0,2.0,3.6,4.0,6.9333,30.0,18.1333,81.3953,82.6772,142.1801,final
2022-03-11,6019,BT01005,1.0,2.0,4.9333,5.0,9.9667,29.0,21.1,70.4698,75.1252,125.4019,final
2022-03-21,6019,BT01005,1.0,4.0,8.3333,8.0,16.8667,23.0,27.2,67.5,66.9975,88.7097,final
2022-04-01,6019,BT01005,1.0,8.0,10.7,14.0,23.9667,28.0,36.1333,82.8025,70.6575,82.3699,final
2022-04-11,6019,BT01005,1.0,9.0,11.9,21.0,30.9333,34.0,46.3333,82.8402,75.7329,78.1065,final
2022-04-21,6019,BT01005,1.0,9.0,12.8,26.0,35.4,41.0,57.1333,78.6517,79.2952,75.9682,final
2022-05-01,6019,BT01005,1.0,12.0,25.3333,30.0,50.0333,48.0,80.9333,56.044,66.6297,63.783,final
2022-05-11,6019,BT01005,1.0,21.0,22.3,42.0,60.4333,68.0,101.3333,95.2381,73.8287,70.0599,final
2022-05-21,6019,BT01005,1.0,23.0,30.9333,56.0,78.5667,90.0,130.8333,77.9221,74.5201,71.0059,final
2022-06-01,6019,BT01005,1.0,29.0,34.8,73.0,88.0333,117.0,162.0333,85.4271,84.6651,73.8229,final
2022-06-11,6019,BT01005,1.0,61.0,45.3667,113.0,111.1,176.0,202.4667,131.039,101.569,87.5431,final
2022-06-21,6019,BT01005,1.0,52.0,48.7667,142.0,128.9333,224.0,242.9,106.0136,109.405,92.5267,final
2022-07-01,6019,BT01005,1.0,58.0,54.9667,171.0,149.1,274.0,287.1667,105.0584,113.7649,95.5693,final
2022-07-11,6019,BT01005,1.0,31.0,52.7333,141.0,156.4667,296.0,328.0,62.3557,90.7089,90.5325,final
2022-07-21,6019,BT01005,1.0,65.0,63.8667,154.0,171.5667,352.0,379.0667,101.6457,90.3249,93.0432,final
2022-08-01,6019,BT01005,1.0,89.0,54.8,185.0,171.4,429.0,408.5333,157.1906,107.4972,104.8901,final
2022-08-11,6019,BT01005,1.0,43.0,66.4333,197.0,185.1,451.0,452.6667,67.1955,106.0994,99.6398,final
2022-08-21,6019,BT01005,1.0,73.0,53.6667,205.0,174.9,501.0,475.4,132.9545,116.2791,105.274,final
2022-09-01,6019,BT01005,1.0,21.0,22.1,137.0,142.2,493.0,462.7,95.941,96.5834,106.41,final
2022-09-11,6019,BT01005,1.0,10.0,12.3667,104.0,88.1333,442.0,429.7,86.3724,116.1685,102.7974,final
2022-09-21,6019,BT01005,1.0,12.0,12.0,43.0,46.4667,402.0,392.9333,100.0,93.8607,102.2502,final
2022-10-01,6019,BT01005,1.0,12.0,14.3,34.0,38.6667,356.0,352.2667,88.0829,90.411,101.0305,final
2022-10-11,6019,BT01005,1.0,16.0,10.9667,40.0,37.2667,341.0,310.5,131.524,105.7828,109.5164,final
2022-10-21,6019,BT01005,1.0,21.0,10.5,49.0,35.7667,297.0,257.1333,167.7419,128.9148,114.9239,final
2022-11-01,6019,BT01005,1.0,1.0,1.5667,38.0,23.0333,209.0,203.9,91.3706,145.3078,102.3843,final
2022-11-11,6019,BT01005,1.0,1.0,1.2333,23.0,13.3,167.0,138.7,96.2567,141.6309,119.0316,final
2022-11-21,6019,BT01005,1.0,1.0,1.1,3.0,3.9,95.0,86.1333,98.3607,93.5252,109.2233,final
2022-12-01,6019,BT01005,1.0,2.0,1.9,4.0,4.2333,76.0,65.9333,101.4493,98.3607,113.2572,final
2022-12-11,6019,BT01005,1.0,2.0,1.9667,5.0,4.9667,68.0,55.5333,100.4785,100.2227,119.0234,final
2022-12-21,6019,BT01005,1.0,2.0,2.2333,6.0,6.1,58.0,45.7667,96.7742,99.3789,121.9366,final
2023-01-01,6019,BT01005,1.0,1.0,1.7667,5.0,5.9667,47.0,33.2333,88.67,93.9457,131.8427,final
2023-01-11,6019,BT01005,1.0,1.0,1.7,4.0,5.7,32.0,23.9667,89.5522,89.172,123.6506,final
2023-01-21,6019,BT01005,1.0,1.0,2.0,3.0,5.4667,12.0,15.4667,85.7143,84.0517,86.3874,final
2023-02-01,6019,BT01005,1.0,1.0,1.5333,3.0,5.2333,12.0,15.4333,91.8367,85.3392,86.5007,final
2023-02-11,6019,BT01005,1.0,1.0,1.9,3.0,5.4333,12.0,16.1,86.9565,84.2333,84.2912,final
2023-02-21,6019,BT01005,1.0,1.0,1.4333,3.0,4.8667,12.0,16.4333,93.2642,87.4439,83.2282,final
2023-03-01,6019,BT01005,1.0,4.0,3.6,6.0,6.9333,14.0,18.1333,104.6512,94.4882,85.3081,final
2023-03-11,6019,BT01005,1.0,14.0,4.9333,19.0,9.9667,26.0,21.1,191.2752,145.2421,115.7556,final
2023-03-21,6019,BT01005,1.0,5.0,8.3333,23.0,16.8667,29.0,27.2,75.0,122.8288,104.8387,final
2023-04-01,6019,BT01005,1.0,6.0,10.7,25.0,23.9667,34.0,36.1333,70.0637,103.0422,95.3757,final
2023-04-11,6019,BT01005,1.0,8.0,11.9,19.0,30.9333,41.0,46.3333,76.9231,70.8469,90.5325,final
2023-04-21,6019,BT01005,1.0,17.0,12.8,31.0,35.4,57.0,57.1333,123.5955,90.3084,99.8014,final
2023-05-01,6019,BT01005,1.0,12.0,25.3333,37.0,50.0333,68.0,80.9333,56.044,78.2898,85.7771,final
2023-05-11,6019,BT01005,1.0,12.0,22.3,41.0,60.4333,79.0,101.3333,62.2711,72.4089,79.9401,final
2023-05-21,6019,BT01005,1.0,19.0,30.9333,43.0,78.5667,97.0,130.8333,66.7904,59.8419,75.9763,final
2023-06-01,6019,BT01005,1.0,21.0,34.8,52.0,88.0333,114.0,162.0333,65.3266,63.2438,72.0791,final
2023-06-11,6019,BT01005,1.0,30.0,45.3667,70.0,111.1,130.0,202.4667,69.4904,66.0611,65.8927,final
2023-06-21,6019,BT01005,1.0,36.0,48.7667,87.0,128.9333,161.0,242.9,76.2554,69.8177,67.6157,final
2023-07-01,6019,BT01005,1.0,32.0,54.9667,98.0,149.1,187.0,287.1667,61.7009,67.8818,66.2928,final
2023-07-11,6019,BT01005,1.0,52.0,52.7333,120.0,156.4667,231.0,328.0,98.7298,78.0937,71.3018,final
2023-07-21,6019,BT01005,1.0,49.0,63.8667,133.0,171.5667,263.0,379.0667,78.4124,78.7589,70.1679,final
2023-08-01,6019,BT01005,1.0,34.0,54.8,135.0,171.4,285.0,408.5333,65.2174,79.9338,70.4842,final
2023-08-11,6019,BT01005,1.0,68.0,66.4333,151.0,185.1,341.0,452.6667,102.1932,82.5218,75.8646,final
2023-08-21,6019,BT01005,1.0,102.0,53.6667,204.0,174.9,424.0,475.4,182.3864,115.7382,89.4108,final
2023-09-01,6019,BT01005,1.0,11.0,22.1,181.0,142.2,414.0,462.7,59.0406,125.4928,89.6975,final
2023-09-11,6019,BT01005,1.0,6.0,12.3667,119.0,88.1333,390.0,429.7,63.3397,131.4538,90.9711,final
2023-09-21,6019,BT01005,1.0,8.0,12.0,25.0,46.4667,362.0,392.9333,76.4706,61.9835,92.323,final
2023-10-01,6019,BT01005,1.0,15.0,14.3,29.0,38.6667,345.0,352.2667,103.6269,80.137,97.9941,final
2023-10-11,6019,BT01005,1.0,9.0,10.9667,32.0,37.2667,302.0,310.5,87.6827,88.8575,97.3479,final
2023-10-21,6019,BT01005,1.0,24.0,10.5,48.0,35.7667,277.0,257.1333,187.0968,126.7298,107.437,final
2023-11-01,6019,BT01005,1.0,1.0,1.5667,34.0,23.0333,244.0,203.9,91.3706,133.1988,118.7471,final
2023-11-11,6019,BT01005,1.0,1.0,1.2333,26.0,13.3,177.0,138.7,96.2567,154.5064,125.7566,final
2023-11-21,6019,BT01005,1.0,1.0,1.1,3.0,3.9,76.0,86.1333,98.3607,93.5252,89.4591,final
2023-12-01,6019,BT01005,1.0,4.0,1.9,6.0,4.2333,69.0,65.9333,130.4348,112.4122,104.0386,final
2023-12-11,6019,BT01005,1.0,3.0,1.9667,8.0,4.9667,66.0,55.5333,114.8325,120.2673,115.9715,final
2023-12-21,6019,BT01005,1.0,2.0,2.2333,9.0,6.1,60.0,45.7667,96.7742,118.0124,125.523,final
2024-01-01,6019,BT01005,1.0,1.0,1.7667,6.0,5.9667,46.0,33.2333,88.67,100.2088,129.5297,final
2024-01-11,6019,BT01005,1.0,1.0,1.7,4.0,5.7,38.0,23.9667,89.5522,89.172,141.315,final
2024-01-21,6019,BT01005,1.0,1.0,2.0,3.0,5.4667,15.0,15.4667,85.7143,84.0517,98.1675,final
2024-02-01,6019,BT01005,1.0,1.0,1.5333,3.0,5.2333,15.0,15.4333,91.8367,85.3392,98.2962,final
2024-02-11,6019,BT01005,1.0,1.0,1.9,3.0,5.4333,15.0,16.1,86.9565,84.2333,95.7854,final
2024-02-21,6019,BT01005,1.0,1.0,1.4333,3.0,4.8667,15.0,16.4333,93.2642,87.4439,94.5776,final
2024-03-01,6019,BT01005,1.0,2.0,3.6,4.0,6.9333,13.0,18.1333,81.3953,82.6772,81.7536,final
2024-03-11,6019,BT01005,1.0,8.0,4.9333,11.0,9.9667,18.0,21.1,130.8725,105.1753,90.0322,final
2024-03-21,6019,BT01005,1.0,5.0,8.3333,15.0,16.8667,21.0,27.2,75.0,93.0521,83.3333,final
2024-04-01,6019,BT01005,1.0,7.0,10.7,20.0,23.9667,27.0,36.1333,76.4331,88.3219,80.2023,final
2024-04-11,6019,BT01005,1.0,13.0,11.9,25.0,30.9333,39.0,46.3333,106.5089,85.5049,86.9822,final
2024-04-21,6019,BT01005,1.0,8.0,12.8,28.0,35.4,46.0,57.1333,73.0337,83.7004,83.4161,final
2024-05-01,6019,BT01005,1.0,17.0,25.3333,38.0,50.0333,62.0,80.9333,72.5275,79.9556,79.1789,final
2024-05-11,6019,BT01005,1.0,17.0,22.3,42.0,60.4333,78.0,101.3333,80.5861,73.8287,79.0419,final
2024-05-21,6019,BT01005,1.0,43.0,30.9333,77.0,78.5667,120.0,130.8333,133.5807,98.2311,92.3077,final
2024-06-01,6019,BT01005,1.0,36.0,34.8,96.0,88.0333,154.0,162.0333,103.0151,108.1265,95.3304,final
2024-06-11,6019,BT01005,1.0,103.0,45.3667,182.0,111.1,249.0,202.4667,214.4275,158.5467,121.9015,final
2024-06-21,6019,BT01005,1.0,52.0,48.7667,191.0,128.9333,296.0,242.9,106.0136,144.6737,120.9964,final
2024-07-01,6019,BT01005,1.0,42.0,54.9667,197.0,149.1,331.0,287.1667,78.3769,130.1069,114.7504,final
2024-07-11,6019,BT01005,1.0,39.0,52.7333,133.0,156.4667,357.0,328.0,76.2125,85.9031,108.5799,final
2024-07-21,6019,BT01005,1.0,38.0,63.8667,119.0,171.5667,387.0,379.0667,62.4395,71.0483,102.0391,final
2024-08-01,6019,BT01005,1.0,59.0,54.8,136.0,171.4,429.0,408.5333,107.0234,80.4851,104.8901,final
2024-08-11,6019,BT01005,1.0,31.0,66.4333,128.0,185.1,443.0,452.6667,50.3966,70.733,97.9107,final
2024-08-21,6019,BT01005,1.0,49.0,53.6667,139.0,174.9,449.0,475.4,92.0455,80.5841,94.5612,final
2024-09-01,6019,BT01005,1.0,18.0,22.1,98.0,142.2,431.0,462.7,84.8708,70.9593,93.2938,final
2024-09-11,6019,BT01005,1.0,17.0,12.3667,84.0,88.1333,345.0,429.7,126.6795,95.788,80.7369,final
2024-09-21,6019,BT01005,1.0,29.0,12.0,64.0,46.4667,322.0,392.9333,200.0,131.0508,82.3958,final
2024-10-01,6019,BT01005,1.0,14.0,14.3,60.0,38.6667,294.0,352.2667,98.4456,143.8356,83.9161,final
2024-10-11,6019,BT01005,1.0,7.0,10.9667,50.0,37.2667,262.0,310.5,75.1566,126.9394,84.8674,final
2024-10-21,6019,BT01005,1.0,9.0,10.5,30.0,35.7667,233.0,257.1333,90.3226,87.3999,90.9658,final
2024-11-01,6019,BT01005,1.0,1.0,1.5667,17.0,23.0333,175.0,203.9,91.3706,81.7356,86.489,final
2024-11-11,6019,BT01005,1.0,1.0,1.2333,11.0,13.3,145.0,138.7,96.2567,90.1288,104.2367,final
2024-11-21,6019,BT01005,1.0,1.0,1.1,3.0,3.9,97.0,86.1333,98.3607,93.5252,111.3037,final
2024-12-01,6019,BT01005,1.0,2.0,1.9,4.0,4.2333,81.0,65.9333,101.4493,98.3607,119.842,final
2024-12-11,6019,BT01005,1.0,2.0,1.9667,5.0,4.9667,66.0,55.5333,100.4785,100.2227,115.9715,final
2024-12-21,6019,BT01005,1.0,2.0,2.2333,6.0,6.1,39.0,45.7667,96.7742,99.3789,87.8661,final
2025-01-01,6019,BT01005,1.0,1.0,1.7667,5.0,5.9667,26.0,33.2333,88.67,93.9457,83.2691,final
